post_id,likes,comment_likes_sum,sentiment_positive,sentiment_negative,sentiment_neutral,avg_comment_sentiment,num_comments,sentiment_weighted_engagement
648666020229291857,80,0,0.2212750022775597,0.1382585653165976,0.6404664282666312,0.083016436960962,18,1.4942958652973175
650621903649775301,70,0,0.1825028078754743,0.1620284261306127,0.6554687833786011,0.0204743817448616,12,0.2456925809383392
697757907640524549,72,0,0.161613870698672,0.1331750624454938,0.7052110685751989,0.0284388082531782,13,0.369704507291317
970274811593035557,57,0,0.7414189279079437,0.0577020039781928,0.200879064699014,0.6837169239297509,3,2.0511507717892528
1001399460116499932,54,1,0.7058827877044678,0.0574489942130943,0.2366682272404432,0.6484337934913734,3,1.9453013804741204
1018908836400078258,51,0,0.1364110022996153,0.1452466841467789,0.7183423018455505,-0.0088356818471636,14,-0.1236995458602905
1028438503605790555,349,0,0.5754303637271126,0.2330404846385742,0.1915291591236988,0.3423898790885384,6,2.0543392745312303
1066297649684145742,400,0,0.4320319785177708,0.114164476878941,0.4538035356005033,0.3178675016388297,3,0.9536025049164892
1091486379590319243,61,0,0.6391344619790713,0.0635902218706905,0.2972753346214692,0.5755442401083807,6,3.4532654406502843
1116603045095083820,45,0,0.2260867208242416,0.0451550893485546,0.7287582159042358,0.180931631475687,1,0.180931631475687
1116754340949295087,151,0,0.8415350930690766,0.0431531009422615,0.115311815790832,0.798381992126815,10,7.98381992126815
1130785539713263474,413,0,0.7265945598483086,0.0168630901857146,0.2565423542899744,0.7097314696625939,7,4.968120287638158
1146019945738528633,423,0,0.6046350540518761,0.0726407883614301,0.3227241538614034,0.5319942656904459,10,5.319942656904459
1158995721195298525,501,0,0.979964405298233,0.0046724108979105,0.0153631642460823,0.9752919944003224,2,1.9505839888006449
1172148572263670995,383,0,0.6324775243798891,0.2666123925397793,0.1009100700418154,0.3658651318401098,3,1.0975953955203297
1186453400387616727,143,0,0.6425805572668711,0.1686765360273421,0.1887429133802652,0.473904021239529,6,2.8434241274371743
1200436594258509726,93,0,0.33,0.33,0.34,0.0,1,0.0
1204265236341918721,72,0,0.9649234414100648,0.0058222659863531,0.0292543265968561,0.9591011754237116,1,0.9591011754237116
1206028048399535811,104,0,0.8102356386184693,0.0860473649622872,0.1037170121353119,0.724188273656182,4,2.896753094624728
1212750265486924672,147,0,0.7609016950925191,0.1144186997304981,0.1246795937294761,0.646482995362021,6,3.878897972172126
1227661244946390910,460,0,0.98105479989733,0.0051161060442349,0.0138291003448622,0.9759386938530952,7,6.831570856971666
1228311132017204418,375,0,0.970808446407318,0.0045880343532189,0.0246034860610961,0.9662204120540993,2,1.9324408241081985
1233990109389589918,54,0,0.918039619922638,0.0054982523433864,0.0764621570706367,0.9125413675792516,1,0.9125413675792516
1234863730754012206,29,0,0.9609277248382568,0.0107925739139318,0.0282797161489725,0.950135150924325,1,0.950135150924325
1235719385748554909,40,0,0.9738020300865172,0.0082926210016012,0.0179053992033004,0.965509409084916,1,0.965509409084916
1236644832234470590,117,0,0.7569448333150811,0.0797057337976164,0.1633494227462344,0.6772390995174646,9,6.095151895657182
1240679301869422370,43,0,0.7192175090312958,0.0835101883858442,0.1972722802311182,0.6357073206454515,2,1.271414641290903
1247521416356250925,86,0,0.9750867784023284,0.0041887459810823,0.0207245224155485,0.9708980324212462,2,1.9417960648424923
1250236335768331821,310,0,0.7256208807229996,0.0325379036366939,0.2418411942198872,0.6930829770863056,2,1.3861659541726112
1251286576870105930,723,0,0.7840502497243383,0.0388814215517292,0.1770683220106487,0.7451688281726092,24,17.88405187614262
1254737561200734401,376,0,0.9066844383875527,0.0048535373061895,0.0884619994709889,0.9018309010813632,3,2.70549270324409
1254904892612321439,838,0,0.8143599101617222,0.0318563737471898,0.1537837206146546,0.7825035364145324,21,16.43257426470518
1255436980641799765,470,0,0.9698799252510072,0.0067413512733764,0.023378726793453,0.9631385739776306,4,3.8525542959105215
1256757746101601356,241,0,0.8514638265967369,0.0530211295170011,0.0955150499544106,0.7984426970797358,16,12.775083153275771
1259841922212251527,351,0,0.7659403403103351,0.0265097549192917,0.2075499212431411,0.7394305853910433,24,17.74633404938504
1260301796096296444,363,0,0.7705779314041138,0.0547502161934971,0.1746718384325504,0.7158277152106166,5,3.579138576053083
1269692098380777442,389,0,0.9872803837060928,0.0037159568164497,0.0090036769397556,0.9835644268896432,4,3.934257707558572
1272655730590317687,68,0,0.5028270445764065,0.3485829476558137,0.1485899966210127,0.1542440969205927,4,0.6169763876823708
1275621784520705589,326,0,0.7656655311584473,0.0092093735001981,0.2251250538975,0.7564561576582491,2,1.5129123153164985
1275971174641739527,98,0,0.8561846613883972,0.0159510727971792,0.1278642416000366,0.840233588591218,1,0.840233588591218
1278458621257794562,451,0,0.903826941728592,0.0372869705706834,0.058886084254831,0.8665399711579085,10,8.665399711579084
1278721367997643800,369,0,0.7742176298052073,0.0320606815221253,0.1937216849764809,0.7421569482830819,16,11.87451117252931
1279876603107549014,72,0,0.8894044458866119,0.0138465195195749,0.0967490524053573,0.875557926367037,2,1.751115852734074
1282228079682756751,401,0,0.8757323901293178,0.0509887177873558,0.0732788858454053,0.824743672341962,24,19.79384813620709
1282290868807878094,153,0,0.5399767072995504,0.2214919105063503,0.2385313699704905,0.3184847967932001,6,1.9109087807592005
1283952970240960048,195,0,0.8238630280229781,0.0435343004369901,0.1326026712813311,0.7803287275859879,9,7.022958548273891
1287158133910974301,85,0,0.873076781630516,0.0219873745227232,0.1049358015879988,0.8510894071077928,4,3.404357628431171
1288645676280147562,281,0,0.6857001160581907,0.0322429041843861,0.2820569525162379,0.6534572118738046,6,3.920743271242827
1290435366637888861,875,0,0.9102446185424924,0.008406101920021,0.0813492751137043,0.9018385166224712,24,21.64412439893931
1290673929933086064,502,0,0.7480394158305393,0.1181104338805501,0.1338501571574145,0.6299289819499891,18,11.338721675099803
1290720096872086511,124,0,0.8206670475006104,0.0859389413776807,0.0933940234035253,0.7347281061229296,4,2.9389124244917184
1291736773764214750,238,0,0.4622322097420692,0.0351340322289615,0.5026337437331676,0.4270981775131076,5,2.1354908875655383
1294320821955035623,423,0,0.7023885298520327,0.0982150947675108,0.1993963637699683,0.6041734350845218,15,9.062601526267828
1297779648415741533,249,0,0.6304291213452816,0.0874324676170945,0.2821383991787831,0.5429966537281871,15,8.144949805922806
1298205290503712888,533,0,0.8334806859493256,0.0450148560882856,0.1215044586608807,0.78846582986104,15,11.8269874479156
1302023772769748657,973,0,0.8999280185699463,0.0299823193450768,0.0700896514678994,0.8699456992248694,15,13.04918548837304
1302611594014106075,133,0,0.9698563814163208,0.0082123326137661,0.0219313185662031,0.9616440488025546,1,0.9616440488025546
1311872670698129041,538,0,0.3175530486057202,0.4536051603903373,0.2288418021798134,-0.1360521117846171,6,-0.8163126707077026
1312774480670369021,172,0,0.7556257256323641,0.042327510186217,0.2020467726479877,0.713298215446147,11,7.846280369907618
1313087516350255126,183,0,0.8069999610260129,0.0318265332124428,0.1611735127028077,0.77517342781357,16,12.40277484501712
1314337895934745987,120,0,0.9762110710144044,0.0039519034326076,0.019836988300085,0.9722591675817966,1,0.9722591675817966
1314347994628173722,156,0,0.5792612489064535,0.1149716052599251,0.3057671546811859,0.4642896436465283,3,1.392868930939585
1315321858606581142,135,0,0.7206289160251618,0.1297946271672845,0.1495764732221141,0.5908342888578773,8,4.726674310863018
1316134763627461242,154,0,0.8080093026161194,0.0264329234603792,0.1655577799305319,0.7815763791557402,5,3.9078818957787007
1323767604024695379,988,0,0.8326596500476201,0.027827478457087,0.1395128604940449,0.8048321715905331,24,19.315972118172795
1323878588889554975,93,0,0.450973279128472,0.1360176169686019,0.4130091108878453,0.3149556621598701,3,0.9448669864796102
1331258696440821690,592,0,0.9692572504281998,0.0052384887239895,0.0255042279604822,0.9640187617042102,4,3.8560750468168408
1333420618628267464,126,0,0.8650488650798798,0.0495937690045684,0.0853573691751808,0.8154550960753113,8,6.52364076860249
1333598421927760960,215,0,0.836007641851902,0.0467247582762502,0.1172676163446158,0.7892828835756518,8,6.314263068605214
1334968071169210212,136,0,0.8347965469583869,0.0129225762211717,0.1522808689624071,0.8218739707372151,8,6.574991765897721
1337062765231367230,350,0,0.738974079489708,0.0300552058964967,0.2309707034379244,0.7089188735932112,5,3.544594367966056
1337123230426738151,135,0,0.8415391770998637,0.0592493005748838,0.0992115422710776,0.7822898765249798,6,4.693739259149879
1344044306227204248,921,0,0.7442019307799637,0.0561254500904275,0.1996726076335956,0.6880764806895362,24,16.513835536548868
1345416135172019534,204,4,0.8105162637574332,0.014897472956883,0.1745862649487597,0.7956187908005502,7,5.569331535603851
1345944777815895847,775,0,0.9311844110488892,0.0099688032176345,0.058846793975681,0.9212156078312546,10,9.212156078312546
1348384071986695557,954,0,0.8604592954119047,0.0297549430494351,0.1097857554753621,0.8307043523624694,24,19.936904456699267
1350349159563344661,124,0,0.7975004723999235,0.0668650429002526,0.1356344874161813,0.7306354294996709,18,13.151437730994076
1351570880962070035,720,0,0.8030133170173281,0.0360545605230367,0.1609321291673751,0.7669587564942915,21,16.10613388638012
1354943470712575140,802,0,0.7642238329545311,0.0455801625387824,0.1901960042232404,0.7186436704157487,23,16.52880441956222
1356090494988225545,181,0,0.7400957391478798,0.1038357725756412,0.1560685071145946,0.6362599665722386,11,6.998859632294625
1359283484506242716,980,0,0.7264270625295847,0.0870833145288507,0.1864896179103981,0.6393437480007339,23,14.70490620401688
1360432617426461655,273,3,0.901411513487498,0.0079718571052783,0.0906166330807738,0.8934396563822197,9,8.040956907439977
1361428569515776509,1044,0,0.73061527342846,0.0240986302572612,0.2452861056663096,0.7065166431711987,24,16.956399436108768
1364316361367481417,1029,0,0.8228409275536736,0.0233735906239599,0.153785472237505,0.7994673369297137,24,19.18721608631313
1364361421983158733,299,0,0.8010971507761213,0.0599376420857798,0.138965217706023,0.7411595086903415,18,13.340871156426148
1368820514827467289,195,0,0.33,0.33,0.34,0.0,1,0.0
1370332709797551735,200,0,0.537401981651783,0.0275981684681028,0.4349998533725738,0.5098038131836802,2,1.0196076263673604
