post_id,owner_id,timestamp,likes,comments_count,caption,hashtags,location_id,media_type,username,shortcode,location,is_private,is_verified,mentions,Category,#Followers,#Followees,#Posts,comment_text,comment_owner_username,comment_likes,comment_timestamp,caption_length,num_hashtags,has_mention,has_url,follower_adjusted_likes,follower_adjusted_comments,engagement_rate,hashtags_agg,engagement_frequency,influence_score,content_interaction,comment_engagement_ratio,comment_length,has_emoji,category_beauty,category_family,category_fashion,category_fitness,category_food,category_pet,category_travel,user_id_encoded,engagement_binary,engagement_probability,sentiment,sentiment_confidence,sentiment_positive,sentiment_negative,sentiment_neutral,is_high_value_follower,comment_likes_sum,sentiment_positive_post,sentiment_negative_post,sentiment_neutral_post,avg_comment_sentiment,num_comments,sentiment_weighted_engagement
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,Nice Meteor Man reference 👌💪,the__wash,1,1550101349,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,28,True,False,False,False,False,False,False,False,0,0,0.0,positive,0.954245388507843,0.954245388507843,0.005092492792755365,0.040662091225385666,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,🤔🤔🤔,heirleaf_eerikki,0,1550101952,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.8431932330131531,0.1076057031750679,0.0492011234164238,0.8431932330131531,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,#GoldenLords,bobbyhustle420,1,1550104776,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12,True,False,False,False,False,False,False,False,0,0,0.0,positive,0.7084610462188721,0.7084610462188721,0.009823604486882687,0.2817153036594391,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,Golden lords...What time my office is open? Lol,empowered.27,0,1550161871,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,47,True,False,False,False,False,False,False,False,0,0,0.0,positive,0.5109053254127502,0.5109053254127502,0.016652466729283333,0.4724422097206116,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,Please be blue!!!!,mainframejames,0,1550162443,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,18,True,False,False,False,False,False,False,False,0,0,0.0,positive,0.7215504050254822,0.7215504050254822,0.033683858811855316,0.2447657436132431,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,Golden lords..omg that reference..meteorman,audball311,0,1550172891,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,43,True,False,False,False,False,False,False,False,0,0,0.0,positive,0.8369484543800354,0.8369484543800354,0.017910316586494446,0.14514127373695374,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1978695573540312242,215706556,1550098915,255,15,Say Goodbye to The Leader of the Golden Lords!! I'm about to take my FINAL FORM TONIGHT!!!!!!,,626398900884375.0,image,officialdaymdrops,Bt1vSP7ghSy,Ulta Beauty,False,True,,other,53881,1426,12468,Lol fam what you know about them lords?!??,richbr283,0,1550780437,93,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,42,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.6348680257797241,0.06416796892881393,0.30096396803855896,0.6348680257797241,False,4.0,0.5509895745615164,0.0953434986478338,0.3536669207215309,0.4556460759136825,15.0,6.834691138705239
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,🤣😂✊🏾,dretelele,0,1547745573,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,4,True,False,False,False,False,False,False,False,0,0,0.0,positive,0.8546561002731323,0.8546561002731323,0.01943918876349926,0.12590472400188446,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Like if you don’t know who that is,bigboyhoppo,0,1547745580,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,34,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.6734088659286499,0.0291435644030571,0.29744753241539,0.6734088659286499,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,That shit look dumb as hell on his head,royalshaeshae,0,1547745636,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,39,False,False,False,False,False,False,False,False,0,0,0.0,negative,0.9061917662620544,0.010338685475289822,0.9061917662620544,0.08346961438655853,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Not todayyyy😂,beeljaydotcom,0,1547745989,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,13,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.5327692627906799,0.10056101530790329,0.5327692627906799,0.36666977405548096,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Yikes,tpindell,0,1547749002,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,5,False,False,False,False,False,False,False,False,0,0,0.0,neutral,0.47470709681510925,0.14052897691726685,0.38476383686065674,0.47470709681510925,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,😂😂😂😂😂😂,_blessed.is.she_,0,1547749026,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,6,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.5651736259460449,0.23889964818954468,0.1959267109632492,0.5651736259460449,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,LMFAO,imralfie,0,1547749337,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,5,False,False,False,False,False,False,False,False,0,0,0.0,neutral,0.5028523206710815,0.24657174944877625,0.2505759298801422,0.5028523206710815,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,🤣🤣🤣,statingfacts88,0,1547749389,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,3,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.4469815790653229,0.4028095304965973,0.15020887553691864,0.4469815790653229,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Dam drops you me rolling over here 😂😂😂😂😂😂,distinguished__1,0,1547749900,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,41,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.48033422231674194,0.12536905705928802,0.48033422231674194,0.3942967355251312,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,If I spent $250 for a head band I am gonna wear it to it fall apart 😂😂😂😂,beastmodemccloud,2,1547755122,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,72,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.5448389053344727,0.1271294206380844,0.5448389053344727,0.3280317187309265,True,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Thats nasty🤢,jdmhawtboi,0,1547756907,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,12,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.8811390995979309,0.0197905246168375,0.8811390995979309,0.09907039999961853,True,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Lol he’s still rockin his corny FAKE Rolex too. That shits from his crank that video 😂😂😂🤷🏻‍♂️,steveooo85,1,1547759253,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,93,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.7471882104873657,0.025227347388863564,0.7471882104873657,0.22758448123931885,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,That looks like pasta now 😂,heyyuriel,0,1547761297,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,27,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.5805051922798157,0.0626971423625946,0.5805051922798157,0.35679763555526733,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Soulja boy is a troll lol he knows what he's doing getting people to talk about him,clroyalty,0,1547763506,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,83,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.6746752858161926,0.021196981891989708,0.6746752858161926,0.3041277229785919,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,That shit look like a blown out elastic waistband on some old ass draws. 🤣🤣🤣,undergroundking206,0,1547781211,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,76,True,False,False,False,False,False,False,False,0,0,0.0,negative,0.9235440492630005,0.009225105866789818,0.9235440492630005,0.06723086535930634,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,🤣😂🤣😂🤣😩😩,78_cturner,0,1547783459,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,7,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.40696054697036743,0.3052389621734619,0.28780052065849304,0.40696054697036743,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1958953158149209155,215706556,1547745435,513,20,According to #youngdrako the 10 Year Challenge is NOW officially over! HE BOTH STARTED AND ENDED IT with this one! 🤷🏾‍♂️🙌🏾💯🙌🏾🤣✌🏾✈️,#youngdrako,236195091.0,image,officialdaymdrops,BsvmYSzHPxD,Connecticut,False,True,,other,53881,1426,12468,Deebos drawers,yogawd,0,1547825411,130,1,False,False,0.0,0.0,0.0,#youngdrako,0.0,0.0,0.0,0.0,14,False,False,False,False,False,False,False,False,0,0,0.0,neutral,0.8453092575073242,0.11631695181131363,0.03837385028600693,0.8453092575073242,False,3.0,0.1668059273129876,0.4644542611478006,0.3687398214550579,-0.2976483338348129,17.0,-5.06002167519182
1943125989248738104,215706556,1545858690,148,15,Pre-Order my new FLEXX shoes today.....Steppin’ SMOOTH into 2019. The link is in my IG Bio. SWIPE LEFT FOR MORE PICTURES. 🙌🏾💯🙌🏾,,236195091.0,image,officialdaymdrops,Br3XsrHACM4,Connecticut,False,True,,other,53881,1426,12468,Can we get a box without @officialdaymdrops  on it? Dope shoes tho,deadly_mooose,2,1545860961,127,1,False,False,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,66,True,False,False,False,False,False,False,False,0,0,0.0,neutral,0.5404090881347656,0.32014504075050354,0.13944585621356964,0.5404090881347656,False,9.0,0.3575353282503783,0.2952845025186737,0.3471801289253765,0.0622508257317046,9.0,0.5602574315853417
